game,shots,hits,accuracy
895,55,17,30.909090909090907
896,61,17,27.86885245901639
897,52,17,32.69230769230769
898,65,17,26.153846153846157
899,68,17,25.0
900,31,17,54.83870967741935
901,72,17,23.61111111111111
902,52,17,32.69230769230769
903,51,17,33.33333333333333
904,45,17,37.77777777777778
905,70,17,24.285714285714285
906,75,17,22.666666666666664
907,64,17,26.5625
908,64,17,26.5625
909,71,17,23.943661971830984
910,42,17,40.476190476190474
911,50,17,34.0
912,87,17,19.54022988505747
913,87,17,19.54022988505747
914,42,17,40.476190476190474
915,59,17,28.8135593220339
916,63,17,26.984126984126984
917,42,17,40.476190476190474
918,61,17,27.86885245901639
919,57,17,29.82456140350877
920,79,17,21.518987341772153
921,46,17,36.95652173913043
922,54,17,31.48148148148148
923,63,17,26.984126984126984
924,80,17,21.25
925,39,17,43.58974358974359
926,61,17,27.86885245901639
927,93,17,18.27956989247312
928,41,17,41.46341463414634
929,47,17,36.17021276595745
930,48,17,35.41666666666667
931,81,17,20.98765432098765
932,62,17,27.419354838709676
933,61,17,27.86885245901639
934,54,17,31.48148148148148
935,63,17,26.984126984126984
936,78,17,21.794871794871796
937,68,17,25.0
938,62,17,27.419354838709676
939,54,17,31.48148148148148
940,50,17,34.0
941,71,17,23.943661971830984
942,46,17,36.95652173913043
943,43,17,39.53488372093023
944,40,17,42.5
945,70,17,24.285714285714285
946,51,17,33.33333333333333
947,75,17,22.666666666666664
948,60,17,28.333333333333332
949,61,17,27.86885245901639
950,54,17,31.48148148148148
951,47,17,36.17021276595745
952,66,17,25.757575757575758
953,81,17,20.98765432098765
954,77,17,22.07792207792208
955,46,17,36.95652173913043
956,66,17,25.757575757575758
957,53,17,32.075471698113205
958,52,17,32.69230769230769
959,57,17,29.82456140350877
960,62,17,27.419354838709676
961,60,17,28.333333333333332
962,56,17,30.357142857142854
963,51,17,33.33333333333333
964,48,17,35.41666666666667
965,65,17,26.153846153846157
966,99,17,17.17171717171717
967,90,17,18.88888888888889
968,60,17,28.333333333333332
969,45,17,37.77777777777778
970,72,17,23.61111111111111
971,56,17,30.357142857142854
972,61,17,27.86885245901639
973,54,17,31.48148148148148
974,62,17,27.419354838709676
975,52,17,32.69230769230769
976,72,17,23.61111111111111
977,59,17,28.8135593220339
978,61,17,27.86885245901639
979,52,17,32.69230769230769
980,87,17,19.54022988505747
981,34,17,50.0
982,60,17,28.333333333333332
983,68,17,25.0
984,59,17,28.8135593220339
985,73,17,23.28767123287671
986,82,17,20.73170731707317
987,63,17,26.984126984126984
988,76,17,22.36842105263158
989,81,17,20.98765432098765
990,65,17,26.153846153846157
991,53,17,32.075471698113205
992,87,17,19.54022988505747
993,72,17,23.61111111111111
994,75,17,22.666666666666664
995,67,17,25.37313432835821
996,46,17,36.95652173913043
997,48,17,35.41666666666667
998,66,17,25.757575757575758
999,71,17,23.943661971830984
1000,61,17,27.86885245901639
